,StateCode,ImportDate,NetworkId,NetworkName,NetworkURL,MarketCoverage
224,MO,2013-09-11 07:49:18,MON001,First Commonwealth,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
225,MO,2013-11-26 13:14:08,MON001,Delta Dental Premier,https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=Premier,
226,MO,2013-11-26 13:14:08,MON002,Delta Dental PPO,https://www.deltadentalmo.com/Subscribers/Provider_search?PlanType=PPO,
227,MO,2013-11-26 13:14:08,MON001,PPO Exchange,http://ks.coventryproviders.com,
228,MO,2014-01-21 08:29:49,MON001,PPO Network,http://MOSL.coventryproviders.com,
229,MO,2014-01-21 08:29:49,MON002,Carelink from Coventry Network,http://MOSL.coventryproviders.com,
230,MO,2013-06-04 08:25:28,MON001,Ameritas PPO Dental Network,www.ameritasgroup.com,
231,MO,2013-09-02 11:39:25,MON001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
232,MO,2013-06-06 10:50:48,MON001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
233,MO,2013-10-15 07:27:56,MON001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
234,MO,2013-10-15 07:27:56,MON002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
235,MO,2013-10-15 07:27:56,MON003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
236,MO,2013-10-15 07:27:56,MON004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MO&planType=DPPO&networkID=2,
237,MO,2013-06-06 10:50:48,MON001,Ameritas PPO Dental Network,www.standard.com,
238,MS,2014-01-21 08:29:49,MSN001,DenteMax,http://www2.dentemax.com/,
239,MS,2014-01-21 08:29:49,MSN001,ACB,http://www.alwayscarebenefits.com/comm/providers/MSDentalProviderDirectory.pdf,
240,MS,2014-03-19 07:06:49,MSN001,Jackson PPOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=807,
241,MS,2014-03-19 07:06:49,MSN002,Memphis PPOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=810,
242,MS,2014-03-19 07:06:49,MSN003,Humana Dental PPO Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
243,MS,2014-03-19 07:06:49,MSN004,Humana ChoiceCare Network PPO,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=124,
244,MS,2014-01-21 08:29:49,MSN001,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,
245,MS,2014-01-17 09:36:20,MSN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
246,MS,2013-08-30 07:44:10,MSN001,Ambetter from Magnolia Health Plan,http://ambetter.magnoliahealthplan.com/findadoc,
247,NC,2014-01-29 08:00:05,NCN001,PPO,http://www.bcbsnc.com/content/providersearch/index.htm,
248,NC,2014-01-29 08:00:05,NCN002,POS,http://www.bcbsnc.com/content/providersearch/index.htm,
249,NC,2013-08-01 12:48:00,NCN001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
250,NC,2013-07-31 07:05:07,NCN001,OAP,www.Cigna.com/ifp-providers,
251,NC,2013-10-15 07:27:56,NCN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2,
252,NC,2013-10-15 07:27:56,NCN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2,
253,NC,2013-10-15 07:27:56,NCN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2,
254,NC,2013-10-15 07:27:56,NCN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NC&planType=DPPO&networkID=2,
255,NC,2013-09-17 16:07:07,NCN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
256,NC,2013-10-15 07:27:56,NCN001,Carelink Cornerstone Network,http://nc.coventryproviders.com,
257,NC,2013-10-15 07:27:56,NCN002,Carelink CaroMont Network,http://nc.coventryproviders.com,
258,NC,2013-10-15 07:27:56,NCN003,Carelink Carolinas HealthCare System Network,http://nc.coventryproviders.com,
259,IL,2014-01-22 11:51:12,ILN001,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,Individual
260,IL,2014-01-22 11:51:12,ILN002,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,SHOP (Small Group)
261,IL,2014-01-22 11:51:12,ILN002,Blue Choice PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,Individual
262,IL,2014-01-22 11:51:12,ILN003,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,SHOP (Small Group)
263,IL,2014-01-22 11:51:12,ILN003,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,Individual
264,IL,2013-08-01 21:15:43,ILN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,SHOP (Small Group)
265,IL,2013-08-01 21:15:43,ILN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
266,IL,2013-08-01 21:15:43,ILN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
267,IL,2013-09-02 14:52:56,ILN001,NorthShore Complete Care HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=729,Individual
268,IL,2013-09-02 14:52:56,ILN002,Chicago HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=793,Individual
269,IL,2013-09-02 14:52:56,ILN003,Springfield HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=797,Individual
270,IL,2013-09-02 14:52:56,ILN004,Rockford Peoria HMOx,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=757,Individual
271,IL,2013-09-19 10:34:04,ILN001,Delta Dental PPO,www.deltadentalilexchange.com/dentist-search,Individual
272,IL,2013-09-19 10:34:04,ILN001,Delta Dental PPO,www.deltadentalilexchange.com/dentist-search,SHOP (Small Group)
273,IL,2014-01-22 11:51:12,ILN001,ChoicePOS,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=385,Individual
274,IL,2013-09-02 14:52:56,ILN001,Humana Dental PPO/Traditional Peferred,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1085&pfpkey=317&provtype=6,Individual
275,IL,2014-01-22 11:51:12,ILN002,Humana Dental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,Individual
276,IL,2013-09-19 10:34:04,ILN001,QHP PPO_OAMC_Chicago Illinois,http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/il.html,Individual
277,NC,2013-10-15 07:27:56,NCN004,Carelink Duke Network,http://nc.coventryproviders.com,
278,NC,2013-10-15 07:27:56,NCN005,CoventryOne Network,http://nc.coventryproviders.com,
279,NC,2013-06-07 09:05:04,NCN001,Delta Dental,http://www.deltadentalnc.com/Find-a-Dentist.aspx,
280,NC,2014-01-21 08:29:49,NCN001,DenteMax,http://www2.dentemax.com/,
281,ND,2013-09-25 08:49:23,NDN001,Delta Dental PPO plus Premier,www.deltadentalmn.org/findADentist,
282,ND,2013-07-02 22:25:47,NDN001,Ameritas PPO Dental Network,www.standard.com,
283,ND,2013-09-17 16:07:07,NDN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
284,ND,2014-01-21 08:29:49,NDN001,Preferred Blue PPO,https://www.bcbsnd.com/doctor/,
285,ND,2013-06-07 09:05:04,NDN001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
286,ND,2013-09-02 11:39:25,NDN001,MHP Medica Essential,www.medica.com/EssentialProviders,
287,ND,2013-09-02 11:39:25,NDN002,Medica Applause,www.medica.com/ApplauseProviders,
288,ND,2014-01-21 08:29:49,NDN001,DenteMax,http://www2.dentemax.com/,
289,ND,2013-09-02 11:39:25,NDN001,Sanford Health Plan North Dakota Network,https://www.viiad.com/shp/provider_search_main.asp,
290,ND,2013-07-01 08:34:30,NDN001,Ameritas PPO Dental Network,www.ameritasgroup.com,
291,NJ,2014-05-02 13:10:05,NJN001,QualCare Regional HMO Network,http://network-nj.healthrepublic.us/FindADoctor/FindADoctor_HRICoOpMain.aspx,
292,NJ,2013-07-01 08:34:30,NJN001,Ameritas PPO Dental Network,www.ameritasgroup.com,
293,NJ,2013-09-02 11:39:25,NJN001,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
294,NJ,2014-01-17 09:36:20,NJN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
295,NJ,2013-07-01 08:34:30,NJN001,Ameritas PPO Dental Network,www.standard.com,
296,NJ,2013-10-15 07:27:56,NJN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
297,NJ,2013-10-15 07:27:56,NJN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
298,NJ,2013-10-15 07:27:56,NJN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
299,NJ,2013-10-15 07:27:56,NJN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
300,NJ,2014-01-21 08:29:49,NJN001,AmeriHealth HMO Inc,www.amerihealth.com/ffm/directories2,
301,NJ,2014-01-21 08:29:49,NJN002,AmeriHealth Value HMO,www.amerihealth.com/ffm/directories2,
302,NJ,2013-10-15 07:27:56,NJN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
303,NJ,2013-10-15 07:27:56,NJN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
304,NJ,2013-10-15 07:27:56,NJN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
305,NJ,2013-10-15 07:27:56,NJN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_NJ&planType=DUAL&custNum=0383218&networkID=2,
306,NJ,2014-07-25 16:54:18,NJN001,Horizon BCBSNJ Managed Care Network,directory.horizonblue.com,
307,NJ,2014-07-25 16:54:18,NJN002,Horizon BCBSNJ Dental PPO/Traditional Network,directory.horizonblue.com,
308,NJ,2013-11-26 13:14:08,NJN001,AmeriHealth PPO,www.amerihealth.com/ffm/directories2,
309,NJ,2013-11-26 13:14:08,NJN002,AmeriHealth Value PPO,www.amerihealth.com/ffm/directories2,
310,NJ,2013-11-26 13:14:08,NJN003,AmeriHealth PPO National Access,www.amerihealth.com/ffm/directories3,
311,NJ,2013-09-02 11:39:25,NJN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
312,NJ,2014-01-21 08:29:49,NJN001,Alliance,https://secure.ucci.com/tp2fad/?network=094,
313,NJ,2013-09-05 07:36:38,NJN001,Delta Dental PPO,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1,
314,NJ,2013-09-05 07:36:38,NJN002,Delta Dental Premier,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange2,
315,OH,2013-10-16 16:52:58,OHN001,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,
316,OH,2013-10-16 16:52:58,OHN002,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,
317,OH,2013-10-16 16:52:58,OHN003,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,
318,OH,2013-10-16 16:52:58,OHN004,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_OH&planType=DPPO&networkID=2,
319,OK,2014-01-21 08:29:49,OKN001,DenteMax,http://www2.dentemax.com/,
320,OK,2014-01-17 09:36:20,OKN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
321,OK,2013-11-26 13:14:08,OKN001,Coventry Health and Life Insurance Company,http://ok.coventryproviders.com,
322,OK,2013-09-17 16:07:07,OKN001,QHP PPO_OAMC_Oklahoma,http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/ok.html,
323,OK,2013-11-26 13:14:08,OKN001,Carelink Tulsa Region,http://ok.coventryproviders.com,
324,OK,2013-11-26 13:14:08,OKN002,Integris Health Partners,http://ok.coventryproviders.com,
325,OK,2013-09-10 14:43:20,OKN001,DDOK Network SHOP,https://sites.deltadentalok.org/DentistSearch/,
326,OK,2013-09-10 14:43:20,OKN002,DDOK Network Individual,http://www.deltadentalcoversme.com/dentistsearch,
327,OK,2013-09-02 11:39:25,OKN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
328,OK,2014-05-02 13:10:05,OKN001,GlobalHealth,www.globalhealth.com,
329,OK,2014-01-21 08:29:49,OKN001,Blue Choice PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=OK1,
330,OK,2014-01-21 08:29:49,OKN002,Blue Preferred PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=OK1,
331,OK,2014-01-21 08:29:49,OKN003,Blue Advantage PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=OK1,
332,OK,2014-01-21 08:29:49,OKN004,BlueCare Dental PPO,https://public.hcsc.net/providerfinder/home.do?corpEntCd=OK1,
333,OK,2014-07-25 16:54:18,OKN001,CommunityCare Marketplace Select,http://marketplace.ccok.com?directory=3,
334,OK,2013-08-30 07:44:10,OKN001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
335,OK,2014-07-25 16:54:18,OKN001,CommunityCare Marketplace Select,http://marketplace.ccok.com?directory=1,
336,OK,2014-07-25 16:54:18,OKN002,CommunityCare Marketplace Standard,http://marketplace.ccok.com?directory=2,
337,PA,2013-09-11 07:49:18,PAN001,Dominion Dental DHMO,https://www.dominiondental.com/find-a-dentist,
338,PA,2013-09-11 07:49:18,PAN002,Dominion Dental PPO,https://www.dominiondental.com/find-a-dentist,
339,PA,2014-03-19 07:06:49,PAN001,UPMC Health Network PPOIndividualDentalHMO,http://www.upmchealthplan.com/marketplace/network.aspx?network=06_IND_PPO_Serv5_Med29_DentDH,
340,PA,2014-03-19 07:06:49,PAN002,UPMC Health Network PPOIndividualDentalPPO,http://www.upmchealthplan.com/marketplace/network.aspx?network=07_IND_PPO_Serv24_Med29_DentDP,
341,PA,2014-03-19 07:06:49,PAN003,UPMC Inside Advantage PPODental Advantage,http://www.upmchealthplan.com/marketplace/network.aspx?network=08_SHOP_PPO_Serv10_Med29_DentA,
342,PA,2014-03-19 07:06:49,PAN004,UPMC Health Network PPOShopDentalAdvantage,http://www.upmchealthplan.com/marketplace/network.aspx?network=09_SHOP_PPO_Serv29_Med29_DentA,
343,PA,2014-03-19 07:06:49,PAN005,UPMC Health Network EPODental Advantage,http://www.upmchealthplan.com/marketplace/network.aspx?network=10_SHOP_EPO_Serv29_Med29_DentA,
344,PA,2014-03-19 07:06:49,PAN006,UPMC Health Network Standalone Dental Advantage PPO,http://www.upmchealthplan.com/marketplace/network.aspx?network=11_SHOP_DAP_Serv29_DentA,
345,PA,2014-01-21 08:29:49,PAN001,GHP HMO,http://www.thehealthplan.com/providersearch/,
346,PA,2014-01-17 09:36:20,PAN001,Personal Choice PPO,www.ibx.com/ffm/directories,
347,PA,2013-09-02 11:39:25,PAN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,
348,PA,2014-03-19 07:06:49,PAN001,Community Blue Network,https://provdir.highmarkbcbs.com,
349,PA,2014-03-19 07:06:49,PAN002,PBS Preferred Professional Provider  and Highmark Blue Shield Facility Provider Network,https://provdir.highmarkblueshield.com,
350,PA,2014-03-19 07:06:49,PAN003,PBS Preferred Professional Provider  and Highmark Blue Shield Facility Provider Network,https://provdir.highmarkblueshield.com,
351,PA,2013-10-15 07:27:56,PAN001,Keystone HMO,www.ibx.com/ffm/directories,
352,PA,2013-09-17 16:07:07,PAN001,QHP PPO_OAMC_Southeastern Pennsylvania,http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/pa.html,
353,PA,2013-11-26 13:14:08,PAN001,BCD DHMO,https://www.capbluecross.com/FindADoctor/FindADoctor/,
354,PA,2013-11-26 13:14:08,PAN002,BCD PPO Group,https://www.capbluecross.com/FindADoctor/FindADoctor/,
355,PA,2013-11-26 13:14:08,PAN003,BCD PPO Individual,https://www.capbluecross.com/FindADoctor/FindADoctor/,
356,PA,2014-01-17 09:36:20,PAN001,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,
357,PA,2014-01-21 08:29:49,PAN001,Concordia Advantage,https://secure.ucci.com/tp2fad/?network=070,
358,PA,2014-03-19 07:06:49,PAN001,UPMCHP HMO GatekeeperIndividualDentalHMO,http://www.upmchealthplan.com/marketplace/network.aspx?network=01_IND_HMO_Serv5_Med28_DentDH,
359,PA,2014-03-19 07:06:49,PAN002,UPMCHP HMO GatekeeperIndividualDentalPPO,http://www.upmchealthplan.com/marketplace/network.aspx?network=02_IND_HMO_Serv23_Med28_DentDP,
360,PA,2014-03-19 07:06:49,PAN003,UPMCHP AllegAdvHMO GtkprIndivDentalHMO,http://www.upmchealthplan.com/marketplace/network.aspx?network=03_IND_HMO_Serv1_Med1_DentDH,
361,PA,2014-03-19 07:06:49,PAN004,UMPCHP RegAdvGtkprIndivDentalHMO,http://www.upmchealthplan.com/marketplace/network.aspx?network=04_IND_HMO_Serv5_Med5_DentDH,
362,PA,2014-03-19 07:06:49,PAN005,UPMCHP HMO GatekeeperSHOP,http://www.upmchealthplan.com/marketplace/network.aspx?network=05_SHOP_HMO_Serv28_Med28_DentA,
363,PA,2014-01-29 08:00:05,PAN001,KHPC Value HMO Network,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzS0AEJLI0tLQ_0I_ai8xLLM9MSSzPy8xBwQP8os3sgg2NDAwNTVyNLQ1MLAM8jAKcTN2c0o0MQIqCASRYGvk6uBp5ejoaerd6hxaIAxZfoDjYjTb4ADOBoQ0u-lH5Wek58E9Gq4fhSaYky_4FUAcixYAR7X-Hnk56bq50bluLlZZGcGpCsqAgAM6QKk/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,
364,PA,2014-01-29 08:00:05,PAN002,KHPC HMO Network,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzS0AEJLI0tLQ_0I_ai8xLLM9MSSzPy8xBwQP8os3sgg2NDAwNTVyNLQ1MLAM8jAKcTN2c0o0MQIqCASRYGvk6uBp5ejoaerd6hxaIAxZfoDjYjTb4ADOBoQ0u-lH5Wek58E9Gq4fhSaYky_4FUAcixYAR7X-Hnk56bq50bluLlZZGcGpCsqAgAM6QKk/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,
365,PA,2013-11-26 13:14:08,PAN001,First Priority Life PPO,https://findadoctor.bcnepa.com,
366,PA,2013-11-26 13:14:08,PAN002,First Priority Life Custom PPO,https://findadoctor.bcnepa.com,
367,PA,2014-01-21 08:29:49,PAN001,Concordia Plus,https://secure.ucci.com/tp2fad/?network=017,
368,PA,2013-09-17 16:07:07,PAN001,QHP HMO_Southeastern Pennsylvania,http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/pa.html,
369,PA,2014-01-16 07:24:04,PAN001,Humana Dental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,
370,PA,2014-03-19 07:06:49,PAN001,Keystone Health Plan West Network,https://provdir.highmarkbcbs.com,
371,PA,2014-03-19 07:06:49,PAN002,PBS Preferred Professional and Highmark Blue Shield Facility Provider Network,https://provdir.highmarkblueshield.com,
372,PA,2014-03-19 07:06:49,PAN003,PBS Preferred Professional and Highmark Blue Shield Facility Provider Network,https://provdir.highmarkblueshield.com,
373,PA,2013-07-31 07:05:07,PAN001,Lincoln Dental Connect,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,
374,PA,2014-01-21 08:29:49,PAN002,DenteMax,http://www2.dentemax.com/,
375,PA,2014-01-21 08:29:49,PAN001,CONNECTION Dental through PPO USA,http://www.ppousa.com/patients/index.html,
376,PA,2013-12-20 07:30:10,PAN001,GHP PPO Network,http://www.thehealthplan.com/providersearch/,
377,PA,2014-01-21 08:29:49,PAN001,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,
378,PA,2014-01-21 08:29:49,PAN002,DeltaCare USA DHMO,http://www.deltadentalins.com/find-a-dentist/,
379,PA,2013-11-26 13:14:08,PAN001,CBC PPO Network,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzS0AEJLI0tLQ_0I_ai8xLLM9MSSzPy8xBwQP8os3sgg2NDAwNTVyNLQ1MLAM8jAKcTN2c0o0MQIqCASRYGvk6uBp5ejoaerd6hxaIAxZfoDjYjTb4ADOBoQ0u-lH5Wek58E9Gq4fhSaYky_4FUAcixYAR7X-Hnk56bq50bluLlZZGcGpCsqAgAM6QKk/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,
